"genotype1_cntrl_rep1","genotype1_cntrl_rep2","genotype1_cntrl_rep3","genotype1_treat_rep1","genotype1_treat_rep2","genotype1_treat_rep3","genotype2_cntrl_rep1","genotype2_cntrl_rep2","genotype2_cntrl_rep3","genotype2_treat_rep1","genotype2_treat_rep2","genotype2_treat_rep3","genotype3_cntrl_rep1","genotype3_cntrl_rep2","genotype3_cntrl_rep3","genotype3_treat_rep1","genotype3_treat_rep2","genotype3_treat_rep3","genotype4_cntrl_rep1","genotype4_cntrl_rep2","genotype4_cntrl_rep3","genotype4_treat_rep1","genotype4_treat_rep2","genotype4_treat_rep3","genotype5_cntrl_rep1","genotype5_cntrl_rep2","genotype5_cntrl_rep3","genotype5_treat_rep1","genotype5_treat_rep2","genotype5_treat_rep3","genotype6_cntrl_rep1","genotype6_cntrl_rep2","genotype6_cntrl_rep3","genotype6_treat_rep1","genotype6_treat_rep2","genotype6_treat_rep3"
"gene-LOC124188790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28094255389154,0.693713636398322,2.30125631335287,3.63772348354221,3.99408555810556,2.89754792109629,0.948122527770509,0,0,0,0,0
"gene-LOC124188791",28.3089214060017,12.9867856632662,27.8298505203069,14.7778987376156,18.1405105900673,23.1452829410208,19.9350271461399,34.0767749740165,42.4767400517902,25.4254691488009,20.3731915962848,24.0669542667702,21.2173554109561,21.7695411867625,21.7002704396204,15.6077738064664,23.680348574731,18.4509240413632,20.8343254440688,22.4254942460903,28.7254564499793,20.2303631451336,21.0866810196675,25.0402969922311,30.222488839063,51.3348090934758,36.8201010136459,30.5568772617546,39.9408555810556,39.9861613111288,20.8586956109512,32.7857207257666,15.9693082670554,22.3885899958046,19.2833146508756,18.8054290019833
"gene-LOC124188792",388.49477248662,304.907141659293,378.485967076174,631.931098398991,597.185608625015,785.933303345097,394.866883856232,421.312854224204,382.290660466111,652.58704148589,780.972344524252,591.6459590581,352.979640018633,362.825686446042,395.351802071833,647.013168704427,570.888403477299,536.349274719625,393.867961966443,410.740631454706,366.497202982495,772.799872144105,663.176118068544,780.541829100688,289.679704344226,303.846572742465,316.998057164357,496.185483155158,483.284352530772,533.148817481718,658.945156800504,714.000140250028,496.964873270764,751.477890293962,590.237109313757,729.650645276954
"gene-LOC124188793",92.1545739386865,9.5989285337185,82.3763575401084,83.7414261798217,100.135618457171,43.2716159332128,52.1377633052888,94.4856033370456,26.7446141066827,56.7183542550175,75.8335464972824,65.1813344725025,65.5809167247733,70.9525786827815,94.938683173339,22.7022164457694,23.0403391537923,32.4481767623973,100.203184278616,153.437592210091,34.6686543361819,80.9214525805345,57.9883728040858,30.0483563906773,189.888467611471,206.032950010302,145.554461819569,125.137687833852,144.585897203421,154.149549402323,37.9249011108204,156.642887911996,73.4588180284548,93.4480278085756,103.123813132943,23.8202100691789
"gene-LOC124188794",1.20463495344688,0,0,2.11112839108794,0.725620423602691,1.0063166496096,0.766731813313071,0,1.57321259451075,0,2.26368795514276,3.00836928334627,0,0.806279303213426,0,0,2.5600376837547,2.54495504018802,0.992110735431846,1.18028917084686,0.99053298103377,2.02303631451336,0,0.715437056920888,2.28094255389154,6.2434227275849,2.87657039169108,8.00299166379286,8.78698822783223,9.27215334750814,2.84436758331153,4.55357232302314,2.55508932272886,5.84050173803598,3.35361993928271,5.01478106719556
"gene-LOC124188795",12.0463495344688,2.25857141969847,20.037492374621,5.62967570956785,17.4148901664646,25.15791624024,9.96751357306993,10.8426102190052,14.1589133505967,7.17128617017462,16.9776596635707,14.0390566556159,26.0394816407188,19.3507032771222,42.0442739767644,18.4455508621876,9.60014131408014,6.36238760047005,3.96844294172738,14.1634700501623,17.8295936586079,12.1382178870802,5.27167025491689,25.755734049152,13.6856553233493,9.01827727317819,6.9037689400586,12.3682598440435,9.58580533945334,6.37460542641184,11.3774703332461,20.0357182213018,5.74895097613994,13.6278373887506,13.4144797571308,11.28325740119
"gene-LOC124188796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16228181838993,0.575314078338217,2.18263409012533,0.798817111621111,0.579509584219259,0,0,0,0,0,0
"gene-LOC124188797",7.83012719740474,8.46964282386926,4.4527760832491,11.2593514191357,13.0611676248484,15.094749744144,9.96751357306993,13.9404988530067,9.43927556706448,13.0387021275902,18.1095036411421,13.0362668945005,7.71540196762039,9.67535163856111,9.49386831733391,15.6077738064664,12.8001884187735,15.9059690011751,5.95266441259108,7.08173502508114,4.45739841465196,3.03455447177005,7.38033835688364,7.86980762612976,13.1154196848764,14.5679863643648,4.60251262670573,11.6407151473351,35.94677002295,21.4418546161126,11.3774703332461,23.6785760797203,22.3570315738775,21.4151730394652,20.1217196356963,22.56651480238
"gene-LOC124188798",3.01158738361721,2.82321427462309,3.33958206243683,3.5185473184799,5.07934296521884,8.0505331968768,0.766731813313071,0,1.57321259451075,1.95580531913853,2.26368795514276,5.01394880557712,4.82212622976274,0.806279303213426,3.39066725619068,7.09444263930293,5.76008478844809,4.45367132032904,3.96844294172738,0,2.47633245258442,1.01151815725668,2.10866810196675,1.43087411384178,22.2391899004426,27.0548318195346,21.286620898514,26.9191537782124,26.3609646834967,31.8730271320592,23.7030631942627,23.6785760797203,41.520201494344,41.8569291225912,31.8593894231858,30.0886864031734
"gene-LOC124188800",6.02317476723441,7.34035711402003,7.79235814568593,6.33338517326383,7.25620423602691,8.0505331968768,28.3690770925836,24.783109072012,26.7446141066827,32.5967553189756,30.5597873944273,28.0781133112318,11.5731029514306,10.4816309417745,8.81573486609577,5.67555411144234,8.32012247220279,13.3610139609871,11.9053288251822,5.90144585423429,10.8958627913715,8.09214525805345,13.7063426627839,10.7315558538133,10.264241492512,9.01827727317819,10.3556534100879,20.3712515078364,15.1775251208011,13.3287204370429,14.2218379165576,10.0178591106509,8.3040402988688,16.5480882577686,11.7376697874895,3.76108580039667
"gene-LOC124188801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948122527770509,1.82142892920925,0,0,0,1.25369526679889
"gene-LOC124188802",476.433124088242,492.368569494266,485.352593074152,607.301267169631,596.459988201412,524.290974446601,493.775287773618,546.777343901264,398.022786411219,563.923867018277,502.538726041693,518.442306496674,453.279865597698,456.354085618799,364.835796766117,532.08319794772,512.007536750941,601.24562824442,461.331491975808,410.740631454706,510.124485232391,527.000959930731,617.839753876259,562.333526739818,275.423813382404,433.571022748951,386.035746564943,428.523826361272,344.290175108699,362.772999721256,384.937746274827,396.160792103013,511.656636876454,482.814810344307,469.506791499579,456.345077114796
"gene-LOC124188803",48.1853981378753,105.023571015979,65.6784472279243,60.5190138778543,60.952115582626,61.3853156261856,43.7037133588451,41.8214965590202,56.6356534023869,24.7735340424214,39.6145392149983,60.1673856669254,43.3991360678647,59.6646684377935,89.513615563434,48.2422099472599,47.360697149462,115.795454328555,20.8343254440688,24.786072587784,75.2805065585665,10.1151815725668,57.9883728040858,38.6336010737279,27.3713106466985,47.1725272750859,68.4623753222478,29.8293325650461,24.7633304602545,37.6681229742518,40.7692686941319,75.589300562184,139.891140419405,55.4847665113418,72.941233679399,85.2512781423245
"gene-LOC124188804",620.387001025144,600.779997639793,630.067815779748,617.153199661375,606.61867413185,575.613123576691,753.697372486749,780.667935768377,796.045572822438,630.421247868987,704.006954049398,661.841242336179,718.496808234648,635.34809093218,838.172945730336,651.269834288009,600.968846261417,592.338285603762,759.956823340794,678.666273236943,647.808569596085,630.175811970913,639.98076894691,684.673263473289,448.775447478161,450.220150022511,473.483486472352,439.436996811899,453.728119400791,551.113614592515,987.94367393687,974.464477126951,599.8072185106,757.318392031998,853.49627454745,774.783674881714
"gene-LOC124188805",167.444258529117,152.453570829647,162.526327038592,211.112839108794,190.112550983905,194.219113374653,187.082562448389,190.520150991092,169.906960207161,170.806997871432,174.303972545992,153.42683345066,155.27246459836,163.674698552326,150.545626174866,160.334403648246,156.162298709037,171.148226452644,173.619378700573,154.617881380938,160.961609417988,163.865941475582,172.910784361274,193.883442425561,108.915006948321,156.085568189622,163.389198248054,192.799344627737,170.946861886918,139.082300212622,262.629940192431,282.321484027434,312.998442034286,288.131419076441,289.249719763134,297.125778231337
"gene-LOC124188806",1.20463495344688,0.564642854924617,0,1.40741892739196,0,1.0063166496096,0,1.54894431700075,0,0.651935106379511,1.13184397757138,1.00278976111542,0.964425245952548,0.806279303213426,0.678133451238136,2.83777705572117,0,1.27247752009401,0,1.18028917084686,0.495266490516885,0,1.05433405098338,0,1.14047127694577,2.08114090919497,0.575314078338217,0.727544696708442,0,0,0.948122527770509,1.82142892920925,1.27754466136443,1.94683391267866,1.67680996964136,0
"gene-LOC124188807",237.313085829036,248.442856166832,225.978386224892,258.261373176425,251.790286990134,224.408612862941,201.650466901338,182.775429406088,196.651574313843,205.359558509546,207.127447895563,227.633275773201,195.778324928367,217.695411867625,162.073894845915,236.954384152718,211.203108909763,253.223026498708,192.469482673778,184.12511065211,217.917255827429,222.53399459647,229.844823114376,240.386851125418,383.768584692252,398.885340929035,379.707291703223,376.140608198265,365.059420010848,314.094194646838,335.63537483076,346.071496549758,467.581346059382,421.48954209493,411.656847546953,347.273588903292
"gene-LOC124188808",302.965690791891,413.883212659745,372.919996972112,453.188894620212,405.621816793904,301.89499488288,227.719348553982,255.575812305123,191.931936530311,253.60275638163,236.555391312418,294.820189767934,241.106311488137,273.328683789351,181.73976493182,296.547702322862,273.924032161753,332.752871504584,252.988237535121,304.514606078489,311.027356044604,335.824028209218,447.037637616952,325.523860899004,181.334933034378,184.527827281954,174.895479814818,192.071799931029,194.911375235551,157.626606907638,150.751481915511,184.875036314739,275.949646854717,214.151730394652,206.247626265887,203.09863322142
"gene-LOC124188809",33.1274612197893,31.6199998757786,46.7541488741156,35.889182648495,41.3603641453534,58.3663656773568,61.3385450650457,58.8598840460284,81.8070549145588,59.978029786915,59.9877308112831,48.1339085335403,48.2212622976274,47.5704788895921,56.2850764527653,38.3099902522358,43.52064062383,27.9945054420682,75.4004158928203,71.9976394216583,68.3467756913301,88.0020796813313,71.6947154668697,75.8363280336141,69.5687478936921,66.5965090942389,67.3117471655714,87.3053636050131,70.2959058226578,94.4600622277391,67.3166994717061,72.8571571683702,40.2426568329796,69.1126039000924,55.3347289981647,63.9384586067434
"gene-LOC124188810",77.0966370206005,92.0367853527126,70.1312233111734,115.408352046141,81.9951078671041,60.378998976576,78.9733767712463,65.0556613140314,83.3802675090696,86.707369148475,90.5475182057104,100.278976111542,80.0472954140615,83.8530475341963,71.2040123800043,95.0655313666592,86.4012718267213,92.2546202068158,85.3215232471387,67.2764827382709,68.3467756913301,65.7486802216843,78.0207197727699,66.5356462936426,120.889955356252,104.057045459748,109.309674884261,114.952062079934,147.781165649906,106.629763496344,114.722825860232,149.357172195159,182.050114244431,178.135303010097,181.933881706087,159.219298883459
"gene-LOC124188811",316.216675279807,457.925355343865,468.654682761968,368.743758976694,382.401963238618,483.031991812608,725.328295394165,679.986555163328,910.890092221722,649.979301060372,664.3924148344,612.704544041523,340.44211182125,437.003382341677,301.769385800971,435.5987780532,202.88298643756,285.671203261105,618.08498817404,678.666273236943,492.7901580643,907.331787059244,803.402546849334,535.862355633745,448.205211839689,216.438654556276,636.872684720406,626.415983865969,470.503278744835,861.730751734038,1703.7761824036,1134.75022289737,325.77388864793,1383.22549495819,1313.780611214,1379.06479347878
"gene-LOC124188812",128.293622542093,114.622499549697,124.677730330975,141.445602202892,116.824888200033,157.991713988707,108.109185677143,123.91554536006,144.735558694989,118.000254254691,160.721844815136,152.424043689544,117.659880006211,103.203750811319,128.167222284008,167.428846287549,142.082091448386,139.336288450294,110.124291632935,127.471230451461,95.5864326697588,125.428251499829,137.063426627839,122.339736733472,126.022076102508,115.156463642121,113.336873432629,162.242467365983,172.54449611016,172.11434651312,170.662054998692,200.357182213018,157.137993347825,217.07198126367,189.479526569473,140.413869881476
"gene-LOC124188813",0,0,0,0,0.725620423602691,0,0,0,0,0,0,0,0,0,0,0,0.640009420938676,0,0,0,0.99053298103377,0,0,0,0,0,0,0,0,0.579509584219259,1.89624505554102,0.910714464604627,1.27754466136443,2.92025086901799,2.51521495446203,0
"gene-LOC124188814",872.758023772266,928.272853496071,1114.30721483309,908.488917631511,982.490053558043,895.621818152543,913.177589655868,1039.3416367075,997.416784919813,914.664954250454,637.228159372687,792.203911281184,786.006575451327,1016.71820135213,836.138545376622,685.323158956663,782.731521808001,1117.87150140259,750.035715986476,986.721746827973,953.387994245003,629.164293813656,1048.00804667748,892.150009980347,448.205211839689,802.626677312859,751.360186309711,710.811168684148,559.970795246399,529.092250392183,673.166994717061,796.875156529049,904.501620246017,618.119767275474,778.87823089841,814.901923419278
"gene-LOC124188815",440.294075484836,512.131069416628,537.672712052329,390.558752351269,428.116049925588,379.381376902819,443.937719908268,518.896346195251,438.926313868498,401.592025529779,216.182199716134,370.029421851591,397.34320133245,603.903198106856,398.742469328024,381.681013994498,405.125963454182,598.700673204232,381.962633141261,380.053113012688,456.635704256568,328.743401108422,421.733620393351,350.564157891235,261.167922420582,468.950418205266,487.866338430808,493.275304368324,321.124478871687,366.250057226571,375.456520997122,414.375081395105,617.692843769702,393.260450361089,492.143726089738,500.224411452757
"gene-LOC124188816",112.03105067056,124.221428083416,133.583282497473,128.778831856364,124.08109243606,110.694831457056,126.510749196657,123.91554536006,108.551669021242,98.4422010633062,93.9430501384245,108.301294200466,110.908903284543,112.87910244988,81.3760141485763,123.443301923871,110.081620401452,106.888111687897,99.2110735431846,88.5216878135143,83.7000368973535,91.0366341531014,103.324736996371,100.161187968924,107.774535671375,165.103845462801,119.090014216011,146.964028735105,136.59772608721,129.230637280895,103.345355526985,126.589310580043,187.160292889889,158.666963883311,164.327377024853,160.472994150258
"gene-LOC124188817",198.162449842012,218.516784855827,234.88393839139,263.187339422297,256.14400953175,216.358079666064,160.246948982432,173.481763504084,152.601621667542,202.099882977648,210.522979828277,197.549582939738,197.707175420272,208.826339532277,181.73976493182,227.022164457694,193.922854544419,253.223026498708,183.540486054891,193.567424018885,201.573461640372,227.591585382753,233.007825267326,205.330435336295,167.649277711029,158.166709098817,153.033544837966,168.790369636359,174.940947445023,180.806990276409,177.298912693085,189.428608637762,191.631699204665,194.683391267866,144.205657389157,165.487775217453
"gene-LOC124188818",0.602317476723441,6.21107140417079,11.1319402081228,0.703709463695981,1.45124084720538,0,0,1.54894431700075,3.14642518902149,1.30387021275902,0,1.00278976111542,4.82212622976274,0,1.35626690247627,0,0.640009420938676,0,1.98422147086369,35.4086751254057,2.47633245258442,0,5.27167025491689,9.30068173997154,11.4047127694577,49.9473818206792,5.17782670504395,58.9311204333838,24.7633304602545,8.69264376328888,5.68873516662305,8.19643018144164,2.55508932272886,4.86708478169665,14.2528847419515,8.77586686759223
"gene-LOC124188819",15.6602543948095,9.5989285337185,11.1319402081228,19.7038649834875,21.042992284478,15.094749744144,19.9350271461399,12.391554536006,25.1714015121719,16.9503127658673,13.5821277308566,20.0557952223085,18.3240796730984,10.4816309417745,31.1941387569543,18.4455508621876,33.2804898888112,33.0844155224443,26.7869898566598,20.0649159043966,17.8295936586079,28.3225084031871,8.43467240786702,29.3329193337564,91.8079377941347,74.2273590946205,60.983292303851,79.3023719412202,46.3313924740245,89.2444759697658,35.0805335275088,43.7142943010221,33.8549335261574,40.8835121662518,54.4963240133441,63.9384586067434
